,Country Name,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
289459,New Zealand,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.999485908485696,55.94235267987891,59.07308753746561,59.4609612821902,59.520160878836805,61.7047342448254,64.3085620073143,64.6644106586581,56.6667729595554,55.653110383914495,55.0344530231191,54.3107062276502,59.8581585421569,59.005681899594094,60.3539286000304,59.2555507716244,59.3350070501714,62.2875508029228,62.33145274229631,63.374419068004194,61.17999564626109,63.204091299930994,62.030791299931,,
290973,Nicaragua,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,8.9785,8.5744,8.6427,9.0605,9.5512,9.7759,10.2499,11.0511,10.7909,9.2652,8.9676,9.1914,9.27,9.0788,9.2542,9.3457,9.228,8.716,8.9253,9.2746,10.139,9.0135,9.9182,10.5504,10.9021,10.418,10.4683,11.155,11.5564,12.5212,13.0082,13.2465,13.5284,14.2705,14.1908,14.2545,14.8586,15.101,14.9663,15.0359,15.4488,16.4659,16.9619,17.0232,17.7464,18.9586,19.2344,19.2872,18.7547,19.2388,19.14,19.7546,20.2156,20.6283,
290975,Nicaragua,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.555705000000003,29.794005,30.075905,30.818005,30.738305,30.802005,31.406105,31.179284000000003,30.575363000000003,30.175742,30.119421000000003,30.6673,30.694079,30.286158,30.540137,31.283116,31.558916,31.611716,31.079216,31.563316,31.464516,32.079116,32.540116,,
292489,Niger,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,11.0658,11.3928,11.5972,8.8438,8.8989,9.5318,10.2919,11.3187,11.7304,12.1312,12.6514,13.2984,13.8978,14.6313,10.6624,9.2126,9.5255,9.8138,10.1687,10.5504,10.7631,11.174,11.5988,12.3012,12.6819,13.2029,13.8805,14.6164,15.2586,15.8484,16.217,16.9666,17.7071,18.5058,19.3238,20.0446,20.7572,21.6149,22.5085,23.5321,23.3175,24.1077,25.8713,27.223,28.5175,29.5652,30.9156,32.1322,33.7113,35.485,37.154,39.1381,40.9171,42.3341,
292491,Niger,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6966990299974984,1.7671758366674002,2.8285526433372006,3.948129450007201,5.087006256676999,6.1286830633469,7.162159870016801,8.340736676686598,9.5552134833566,10.9381848030514,11.082956122746198,12.232527442441102,14.355498762136,16.0665700818309,17.720441401525697,19.1275127212205,20.8372840409154,22.41325536061032,24.35172668030514,26.484798,28.153798,30.137898,31.916898,,
294005,Nigeria,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,182.1897,197.2035,232.0863,262.9186,295.9487,242.4415,276.5558,271.2541,261.3295,323.6888,298.5935,237.6474,225.389,222.8596,235.3751,247.7175,245.0025,232.677,252.3388,278.0425,278.3069,293.9728,318.2612,322.1147,347.2495,379.1837,437.6469,412.4428,380.6212,368.5137,405.3198,412.8968,360.969,397.6897,389.5969,382.5367,356.2792,334.2173,338.6423,321.5825,345.8458,368.0815,372.3841,377.9111,388.3665,382.051,377.916,383.4584,394.3332,408.1431,381.2424,386.7997,380.1625,385.1129,
294007,Nigeria,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.0858,666.7518,618.0889999999999,658.3337,654.1279,651.1367,628.5662,610.2183,616.6783,604.6305,632.6207999999999,658.4495,667.3421000000001,676.1601,691.3765,689.8969999999999,689.102,698.8864,709.7611999999999,723.5711,696.6704,702.2276999999999,695.5905,,
295521,North Macedonia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,12.2777,11.7213,11.7225,13.0978,13.4783,11.4405,11.8372,12.1084,11.7962,12.9685,12.1309,12.9592,11.5735,11.0141,12.4828,12.9565,13.1948,12.8248,12.9581,13.1221,14.4049,12.9059,11.5774,11.7726,11.5315,11.3936,12.9921,11.8385,12.6814,11.7576,11.4115,11.5178,10.9678,11.737,11.8997,12.3597,12.0624,12.8233,12.6679,11.578,11.7417,12.9082,12.3025,11.4372,10.9744,10.5618,10.2651,10.7158,10.2524,11.3236,10.293,10.2404,11.0013,11.37,
295523,North Macedonia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9115,10.0178,9.4678,10.237,10.3997,10.8597,10.5624,11.3233,11.1679,10.778,10.8017,11.8282,11.0825,10.0772,9.4744,8.6618,7.9651,8.015799999999999,7.1524,7.823600000000001,8.793,8.8804,9.6413,,
298553,Norway,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,53.9634,52.5118,56.0569,57.749,56.7227,55.1531,57.828,58.9868,57.8168,61.0927,59.1318,55.4523,51.3588,51.4636,54.1228,54.7105,56.4485,54.8801,56.3438,54.881,54.6715,51.2347,50.9161,53.5464,55.9838,55.4325,55.9445,58.6175,60.1092,61.66,56.8781,57.7825,56.7842,60.5538,61.2608,58.644,59.5603,60.8563,62.5287,59.4511,62.5712,61.0619,59.3371,60.0826,59.9831,61.0499,60.3959,60.349,60.0139,58.3849,57.1397,57.9058,57.2456,56.7171,
298555,Norway,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7726489396814,36.7471567051808,34.7030615473088,36.871897742726304,37.88213361861931,37.880577082644194,36.7932636820288,37.9618180597889,38.2836559966544,31.779685027913494,38.301305825812896,35.4566324300648,37.4873079878984,37.7045346676803,41.3407072522145,47.2298816557741,46.6232718350281,47.4454909725839,46.2807110751621,42.6478688499179,37.5168637192622,41.9546862437735,41.29448624377351,,
300069,Oman,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,14.8424,14.8627,14.6974,15.0395,15.3893,34.9044,38.5099,37.8363,32.2733,29.52,20.7428,23.3056,21.6313,24.7137,23.6098,23.042,26.4484,26.7186,28.9154,29.4393,34.9595,42.5718,41.1625,40.0698,39.1854,42.1901,44.2108,47.8254,44.7592,49.4147,52.0601,55.921,58.5587,63.4994,61.8097,62.1908,68.9534,70.6785,70.1007,72.1628,76.4207,85.5184,94.3646,98.9242,103.6484,109.2325,112.6799,112.9844,116.4564,117.5888,113.2133,119.8581,125.2425,127.443,
300071,Oman,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301585,Pakistan,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,100.1453,100.3073,102.2586,105.0722,108.8247,113.985,115.1819,120.8624,125.7716,130.2995,130.8573,136.0397,142.2296,146.1692,150.1444,157.267,171.839,179.73,187.2834,195.9866,201.4918,202.7785,212.5691,225.09,229.5526,240.3908,249.8888,256.1262,261.4855,274.3297,279.3463,281.9832,287.4326,299.3829,319.6577,328.2538,350.1735,372.3349,375.3082,385.6674,377.4821,386.2508,389.4977,405.6031,422.2827,433.0057,464.1785,488.6651,484.9214,488.9526,525.7984,551.0496,536.0522,532.3745,
301587,Pakistan,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.6363,310.27320000000003,315.7226,327.6729,347.9477,356.54380000000003,378.4635,400.6249,403.5982,413.9574,405.7721,414.5408000000001,417.7877,433.8931,450.5727,461.2957,492.4685,516.9551,513.2114,517.2426,554.0884,579.3396,564.3421999999999,,
303101,Palau,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,2.1664,2.1666,2.1666,2.1667,2.1668,2.1668,2.167,2.167,2.1671,2.167,2.1668,2.1996,2.184,2.2676,2.5075,2.0296,2.2127,2.3198,2.2206,2.3188,2.3436,2.3262,2.1279,2.1777,3.2589,2.5569,2.4062,2.6983,2.4383,2.6011,2.2411,2.4833,1.5101,1.7949,1.5969,1.8434,1.8027,1.464,1.4815,2.284,2.2054,2.4657,3.7214,1.8811,1.3227,1.2537,1.2011,1.2558,1.2873,1.327,1.3362,1.3897,1.4622,1.5017,
303103,Palau,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1421,2.3843,1.4111,1.6959,1.4979,1.7444,1.7037,1.365,1.3825,2.185,2.1064,2.3667,3.6224,1.7821,1.2237,1.1547,1.1021,1.1568,1.1883,1.228,1.2372,1.2907,1.3632,,
304617,Panama,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,6.1824,6.3661,6.6779,7.0651,7.2157,7.356,7.4129,7.367,7.1967,7.513,7.315,6.9913,7.3847,7.8735,7.2442,7.0444,7.1372,7.4289,6.7166,6.8807,7.046,7.5268,8.2436,8.3799,8.7111,9.0486,9.0798,9.0836,10.3655,9.6049,9.772,11.2747,10.5676,10.6616,10.6749,12.4592,12.932,12.8574,12.8485,14.3411,14.9334,15.9858,16.4325,16.3204,16.6603,16.4542,16.6308,16.1489,16.0904,19.2706,15.8089,17.229,18.4553,21.2817,
304619,Panama,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.4087,-11.39814,-12.59738,-12.99552,-13.474360000000004,-12.182200000000002,-12.33808,-13.04136,-13.67894,-12.81502,-12.8514,-12.4947666666666,-12.7438333333334,-13.5517,-13.710425,-14.41515,-14.737175,-15.717699999999995,-11.6845,-10.843,-14.304700000000002,-12.884600000000002,-11.6583,,
306133,Papua New Guinea,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,1.9461,1.9794,2.089,2.3681,2.7426,2.4633,2.4751,2.5722,2.5823,2.722,2.8646,2.864,2.8875,2.9059,3.0068,3.1455,3.0408,3.4642,3.329,3.2341,4.0654,4.2028,4.6409,4.7769,4.7729,4.7304,4.8593,4.7967,8.098,5.2244,6.0752,6.1483,6.8681,7.0663,7.571,8.9549,9.5387,8.6885,9.2829,7.6036,6.5373,6.7837,6.5801,6.9954,8.6137,9.6484,10.3553,10.2466,10.3063,10.8333,9.6154,9.251,9.5062,9.641,
306135,Papua New Guinea,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.799759000000002,-14.009908,-12.573356,-11.658404,-10.436952,-8.3363,-4.24166,-1.5810200000000003,2.52422,4.35576,6.833539999999999,9.95637,5.31686,11.96324,10.14303,12.30812,6.27971,-2.59098,-2.5312800000000006,-2.0042800000000014,-3.2221800000000016,-3.586580000000001,-3.331380000000001,,
307649,Paraguay,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,10.4052,10.7162,11.0529,11.6599,11.9634,12.5479,13.7138,14.5948,14.8577,14.5873,14.7899,15.8959,16.5926,17.0512,17.7794,18.3414,18.705,19.4725,20.4461,20.6202,20.8047,19.4771,20.3969,22.3159,23.7172,25.5418,25.5051,25.8854,26.043,25.5522,24.8818,25.4462,24.6123,26.5181,25.6113,25.8093,27.6313,29.6883,30.8581,33.428,36.4041,36.775,37.9494,38.6684,41.0174,40.7555,41.1045,42.3265,41.8886,42.2769,42.5609,43.4394,41.6069,41.6246,
307651,Paraguay,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.03622,60.955538,58.476556,58.737274,56.185392,54.73831,60.10246599999999,65.701622,70.413578,76.525634,83.04389,81.34767199999999,80.45495399999999,79.106836,79.38871800000001,77.05969999999999,72.60806,69.02942,69.09624,68.16221999999999,68.44622,69.32472,67.49222,,
309165,Peru,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,38.1675,39.0246,38.1188,39.241,41.324,41.5887,42.5358,42.5893,43.6273,45.7077,46.4674,48.3911,48.3895,43.9573,45.8289,44.5967,46.5057,48.9131,48.9656,45.7189,44.6548,43.8139,44.5434,46.3112,47.6317,52.1103,55.0528,55.0503,55.1986,57.8715,58.2289,55.4675,57.227,57.3442,61.2322,62.2917,61.9051,65.2584,68.7885,72.3979,76.7141,80.6043,80.8518,82.9115,85.7477,87.731,90.2763,88.3111,88.417,92.186,81.0318,87.973,92.2009,94.0487,
309167,Peru,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.40890000000002,159.6475,161.407,161.5242,165.4122,166.4717,166.0851,169.4384,172.9685,170.7629,169.16230000000002,174.5333,176.06898,194.9605,174.50475999999998,168.439,190.61906,164.5101,163.699,192.98005,181.82585,188.76705,192.99495,,
310681,Philippines,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,87.2252,89.3328,89.0914,97.5537,95.0548,96.1914,93.9386,96.5739,97.9997,101.7937,96.0074,93.7157,92.363,94.1822,90.1905,91.2979,89.8421,95.0335,97.9549,100.1759,101.1912,100.9192,102.7672,107.1161,113.3709,125.2682,130.8119,139.2252,132.3809,137.4243,138.307,137.0281,139.8649,142.8491,146.0983,150.0815,142.7226,151.3786,153.738,156.5621,162.365,163.5632,168.6964,178.8594,186.4641,196.0662,207.9818,226.1787,232.3335,240.1537,229.3498,240.4117,244.5258,256.1472,
310683,Philippines,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.66199999999998,183.6431,178.6303,176.708,150.7908,153.48340000000002,143.8417,151.9428,153.8699,156.59619999999998,162.6841,169.4846,173.14860000000002,184.7619,196.2464,209.5062,219.8865,248.4637,279.5724,287.3926,276.5887,287.6506,291.7647,,
312197,Poland,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,484.2233,495.771,513.2081,538.6469,558.0979,578.5692,604.466,620.0549,655.7516,657.5973,659.0688,599.0282,618.803,619.8759,632.1898,639.1602,645.5564,658.2356,645.1972,614.0462,512.8533,501.9319,487.7999,484.0959,477.2664,477.8996,492.3242,482.5196,444.5979,430.9426,414.8647,408.6098,400.8119,411.1318,411.2391,411.4274,425.3746,423.1601,414.5654,397.9985,417.0028,413.6542,408.6597,401.8042,386.6703,388.6297,400.0847,413.8708,413.0762,394.6734,377.5105,405.0825,397.2216,363.7942,
312199,Poland,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.0997306699961,380.7225098453822,364.2462741453969,372.43761438321167,361.552136856873,362.4400453587046,382.3368530927665,387.031219310271,378.8402638070782,362.35496701490825,383.13246219084,374.3315538779485,368.9102095336084,359.9308129109028,352.2070660100942,357.74280403185173,361.9447864109428,374.721725519408,374.5535502461231,374.6076975979829,356.7267394783668,383.23798240745407,375.3770824074541,,
313713,Portugal,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,29.6076,30.5189,31.263,33.6433,33.0562,34.6264,35.8583,36.5111,38.5162,41.5616,42.8306,44.5767,46.9763,45.7475,44.0102,42.6759,47.1697,47.1237,48.0243,56.9752,58.5191,60.1087,63.8858,62.7392,64.9912,68.4067,67.3508,70.0818,74.9412,81.9705,80.8772,79.4337,83.8446,78.7281,80.3329,83.2656,78.6447,77.0854,74.571,73.5474,68.3396,66.4026,64.4887,62.6107,62.3708,66.6997,65.8144,71.1543,67.3133,63.0958,57.4529,55.7887,56.2176,53.0046,
313715,Portugal,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.94343057519545,70.29993759343866,75.01485762248257,81.8206500181441,75.11024756361388,85.04165132761082,75.86958486525444,72.8494728770421,64.4329968366868,62.3296756841156,60.75223837744404,62.50720280943936,62.32308768871411,61.53694267582242,56.555409878021806,62.10873380751436,65.74178691550436,90.2745381873244,63.127190782702726,57.92097913870072,52.04058839104769,48.91403728157755,49.34293728157755,,
316745,Qatar,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,23.5389,27.1631,32.1077,36.4705,31.4381,29.1479,29.1552,26.0114,28.9568,28.2952,24.6992,20.6686,19.9696,18.0139,25.1598,22.3743,23.4,23.2581,24.6842,26.2467,26.2866,27.1466,28.7352,29.0315,30.1729,29.837,35.2941,51.6317,53.127,57.2584,59.9982,56.4506,59.6229,65.3679,66.2445,65.6738,71.4158,80.0176,85.4679,87.0688,93.7454,107.0257,116.3049,127.198,135.9216,139.637,139.9246,139.4644,140.3177,142.5109,140.1496,143.1292,144.4649,154.3836,
316747,Qatar,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318261,Romania,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,174.5415,177.1132,184.4168,198.8918,202.9211,217.0685,233.3014,242.8064,259.6388,265.3763,261.9658,264.6875,262.5002,265.2453,265.4484,265.3478,267.7566,275.5723,279.4535,275.8871,241.3551,196.9778,179.6788,169.7825,165.7703,170.4879,174.3092,161.4284,143.7281,126.4581,130.7615,136.7188,136.5508,140.7161,140.6296,138.6603,145.2284,143.0215,140.7526,118.7893,117.4293,123.4392,120.7153,112.5432,113.1285,114.2412,114.1701,117.6758,119.0459,117.1994,110.7665,115.8364,110.9588,105.8524,
318263,Romania,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6455069556488,102.6471240954302,104.4497372883782,108.0463249009504,108.1780500354394,104.9867036191912,111.94418361016928,108.89822976509711,106.155131226114,87.1554661387834,79.9445066755726,85.6394792671865,80.4648918218337,72.1880353909218,61.8612161088104,63.876225182773005,61.543537578960105,67.0728927712463,70.7699875481379,68.90491725379519,60.28057641156839,66.5063977487618,61.6287977487618,,
319777,Russian Federation,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,1723.1594,1737.9474,1821.026,1922.6388,2014.0702,2112.206,2188.4113,2236.8533,2373.5957,2407.9242,2476.936,2473.3979,2511.1614,2559.0915,2608.5726,2654.6992,2731.5746,2803.7408,2860.9643,2874.9624,3065.6964,2994.9979,2752.8669,2518.6165,2279.1287,2210.0594,2146.956,2010.7305,2000.6363,2058.8019,2089.1019,2097.1866,2090.6955,2156.8016,2170.4486,2174.7407,2213.2898,2226.2963,2217.4017,2104.3271,2203.2547,2297.978,2304.1594,2254.9603,2242.6721,2257.6371,2246.9399,2298.1917,2401.4942,2482.834,2395.6156,2547.9554,2621.518,2672.0394,
319779,Russian Federation,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581.4082528912702,1539.4479976746538,1505.1206491489295,1564.6192402640547,1595.0676765977942,1597.962934425781,1631.6009394604562,1627.300687489109,1578.353478571537,1388.406150246973,1471.956390596008,1613.8211718757311,1609.1405737901318,1611.2916594376602,1550.3622296998797,1636.8778659599138,1595.2399113070635,1656.880407631882,1774.871852480566,1890.805837292503,1801.885444505101,2016.126521048899,2089.689121048899,,
321293,Rwanda,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,4.2318,4.2651,4.3579,4.471,4.5061,4.6529,4.6247,4.7324,4.8399,4.6538,4.9477,5.0874,5.2128,5.3557,5.4595,5.6288,5.6787,5.811,5.9541,6.1648,5.5717,5.346,5.0156,4.7554,4.8399,4.8487,5.0846,5.6565,3.8863,4.1825,3.9834,4.1407,4.3447,4.4796,4.629,4.7027,4.9807,5.1012,5.3055,5.453,5.7307,5.6907,5.8598,6.0586,6.1303,6.7834,6.8105,6.9621,7.2472,7.4184,7.5282,7.6873,7.4748,7.4933,
321295,Rwanda,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9906,-1.8333000000000004,-1.6293000000000006,-1.4944000000000006,-1.3450000000000006,-1.2713,-0.4353000000000007,-0.4542999999999999,-0.3894999999999999,-0.3814999999999999,-0.2433000000000005,-0.4228000000000005,-0.3932000000000002,-0.3338999999999998,-0.4016999999999999,0.1119000000000003,-0.0004999999999997,0.0116000000000004,0.1572000000000004,0.3284000000000002,0.4382000000000001,0.5972999999999997,0.3848000000000002,,
322809,Samoa,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.1578,0.1581,0.1629,0.1782,0.2018,0.1892,0.1902,0.1954,0.1971,0.207,0.2181,0.2216,0.24,0.2408,0.2584,0.253,0.2403,0.2649,0.2663,0.2887,0.2955,0.2997,0.2926,0.3137,0.32,0.3028,0.3049,0.3094,0.3159,0.3164,0.3637,0.3927,0.4002,0.4065,0.4049,0.4125,0.4134,0.4261,0.4296,0.4401,0.4692,0.4817,0.4869,0.5015,0.5101,0.5658,0.5721,0.5683,0.548,0.5705,0.5656,0.6171,0.6357,0.6461,
322811,Samoa,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.73015714285714,-0.64501428571429,-0.581371428571429,-0.5189285714285711,-0.464385714285714,-0.4006428571428569,-0.3436,-0.3309,-0.3274,-0.3169,-0.2878,-0.2753,-0.2701,-0.2555,-0.2469,-0.1912,-0.1848999999999999,-0.1886999999999999,-0.2089999999999999,-0.1865,-0.4440428571428599,-0.151128571428571,-0.132528571428571,,
324325,San Marino,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324327,San Marino,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325841,Sao Tome and Principe,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.0342,0.0342,0.0336,0.0348,0.0356,0.0374,0.0395,0.04,0.0407,0.0437,0.0435,0.0443,0.043,0.0456,0.0459,0.0462,0.0496,0.0596,0.0576,0.0561,0.0823,0.0969,0.0899,0.0893,0.1003,0.1035,0.1068,0.1079,0.11,0.1159,0.1148,0.1141,0.125,0.1358,0.1467,0.1551,0.1626,0.1646,0.1739,0.1866,0.1963,0.2015,0.2083,0.2108,0.2094,0.2175,0.2245,0.2271,0.2251,0.2504,0.2605,0.2628,0.2928,0.3035,
325843,Sao Tome and Principe,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2652,-0.2659,-0.255,-0.2442,-0.2333,-0.2249,-0.2174,-0.2154,-0.2061,-0.1934,-0.1837,-0.1785,-0.1127,-0.1102,-0.1116,-0.1035,-0.0965,-0.0939,-0.0959,-0.0706,-0.1195,-0.1172,-0.0872,,
327357,Saudi Arabia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,80.4697,91.9774,117.7999,155.3231,166.6198,138.8441,170.774,183.8773,188.1278,220.7484,262.0723,248.3307,232.5488,223.7309,181.704,174.544,185.7376,193.8523,212.1147,214.0026,236.5383,251.9506,267.3511,277.4305,294.4535,291.1528,308.1798,314.0209,330.0162,331.2682,350.2215,362.3757,380.2496,407.2894,429.6646,457.0639,480.7368,502.4668,538.8171,558.3824,603.1452,634.0934,669.5492,678.1859,720.9336,752.734,757.2925,752.5359,736.5531,738.5046,733.0635,751.1805,786.9552,805.1581,
327359,Saudi Arabia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.527,356.36039,373.91348,400.63247,422.68686,449.76535,473.11744,494.52663,530.55612,549.80061,594.2426,625.18342,660.5728,669.2094999999999,711.9572,743.7576,748.3161,743.5595,727.5767,729.5282,724.0871,742.2041,777.9788,,
328873,Senegal,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,7.7662,7.862,7.5829,7.414,7.6915,7.9897,8.1644,8.3244,8.5173,8.6123,8.3017,8.3963,8.4952,8.1873,8.386,8.8787,9.1261,9.4633,9.4556,9.726,9.9449,10.1466,10.5155,10.6908,10.9938,11.2201,11.7427,12.1569,12.7075,13.6987,13.5685,14.391,14.4671,14.421,15.2461,16.0562,16.3187,17.2627,17.9622,18.6989,19.4067,20.1697,20.4979,20.9957,21.7279,23.2952,24.8506,24.8507,25.7452,26.3144,26.9667,28.3661,28.7936,28.8437,
328875,Senegal,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5685000000000002,1.391,1.4671000000000003,1.4209999999999994,2.2461,3.0562000000000005,3.3187,4.262699999999999,4.962199999999999,5.698899999999998,6.6067,7.569699999999999,8.097900000000001,8.7957,9.727900000000002,11.2952,12.8506,12.8507,13.7452,14.3144,13.9667,15.3661,15.7936,,
330389,Serbia,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330391,Serbia,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331905,Seychelles,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),,,,,,,,,,,0.13,0.1337,0.1355,0.1409,0.1517,0.1586,0.1646,0.1695,0.1735,0.1962,0.1949,0.1596,0.142,0.2324,0.2359,0.2459,0.2438,0.3421,0.4503,0.4334,0.317,0.4323,0.3717,0.3739,0.3731,0.3941,0.4069,0.4297,0.4372,0.449,0.8251,0.8963,0.8171,0.8222,1.1308,1.0344,1.1319,0.9353,0.9962,1.0967,0.9937,0.8609,0.9746,0.888,1.008,1.0601,1.1778,1.2191,1.0925,1.1609,1.2197,1.2413,1.3018,1.3387,
331907,Seychelles,Total greenhouse gas emissions including LULUCF (Mt CO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002619999999999,0.071462,-0.0077379999999999,-0.0026379999999999,0.305962,0.209562,0.3070619999999999,0.110462,0.171362,0.271862,0.168862,0.036062,0.149762,0.063162,0.183162,0.235262,0.352962,0.3942620000000001,0.267662,0.3360620000000001,0.394862,0.4164620000000001,0.4769620000000001,,
