Indicator Code: CG0010
"Indicator Name: Communicable, maternal, perinatal and nutritional conditions"
Export date: 7/24/2025 3:33:02 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: A00-B99, D50-D53, D64.9, E00-E02, E40-E46, E50-E64, G00-G04, G14, H65-H66, J00-J22, N70-N73, O00-O99, P00-P96, U04, U07.1, U07.2, U09.9, U10.9"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,CHE,Switzerland,1968,Female,Age_all,[All],2027.00000000,7.40781347,55.24588597,65.27129287,
EU,Europe,CHE,Switzerland,1969,All,Age_all,[All],4183.00000000,7.21182028,62.39538698,68.16700346,
EU,Europe,CHE,Switzerland,1969,Male,Age_all,[All],2244.00000000,7.37018425,76.26372487,74.86238532,
EU,Europe,CHE,Switzerland,1969,Female,Age_all,[All],1939.00000000,7.03683542,51.73495856,61.77323266,
EU,Europe,CHE,Switzerland,1970,All,Age_all,[All],3985.00000000,6.98008443,58.60264702,64.41132734,
EU,Europe,CHE,Switzerland,1970,Male,Age_all,[All],2134.00000000,7.12425719,71.79582701,70.60380480,
EU,Europe,CHE,Switzerland,1970,Female,Age_all,[All],1851.00000000,6.82094557,48.53397312,58.49634990,
EU,Europe,CHE,Switzerland,1971,All,Age_all,[All],3858.00000000,6.66827987,56.31034740,61.91125732,
EU,Europe,CHE,Switzerland,1971,Male,Age_all,[All],1995.00000000,6.57482780,67.90338257,65.37554070,
EU,Europe,CHE,Switzerland,1971,Female,Age_all,[All],1863.00000000,6.77134446,47.39033694,58.58674801,
EU,Europe,CHE,Switzerland,1972,All,Age_all,[All],3243.00000000,5.74094071,46.72823993,51.63108373,
EU,Europe,CHE,Switzerland,1972,Male,Age_all,[All],1719.00000000,5.79041331,57.36207049,55.98254413,
EU,Europe,CHE,Switzerland,1972,Female,Age_all,[All],1524.00000000,5.68614283,38.52339867,47.46924155,
EU,Europe,CHE,Switzerland,1973,All,Age_all,[All],3400.00000000,5.96595894,48.53947123,53.73540057,
EU,Europe,CHE,Switzerland,1973,Male,Age_all,[All],1768.00000000,5.94945654,59.25558003,57.18536727,
EU,Europe,CHE,Switzerland,1973,Female,Age_all,[All],1632.00000000,5.98394016,40.25594045,50.43886760,
EU,Europe,CHE,Switzerland,1974,All,Age_all,[All],2963.00000000,5.25326667,42.63198283,46.60197229,
EU,Europe,CHE,Switzerland,1974,Male,Age_all,[All],1596.00000000,5.35121542,53.62305979,51.41918232,
EU,Europe,CHE,Switzerland,1974,Female,Age_all,[All],1367.00000000,5.14335164,34.09669966,42.00725217,
EU,Europe,CHE,Switzerland,1975,All,Age_all,[All],3049.00000000,5.45204206,41.50844343,48.02406716,
EU,Europe,CHE,Switzerland,1975,Male,Age_all,[All],1579.00000000,5.31846812,51.76759396,50.99964471,
EU,Europe,CHE,Switzerland,1975,Female,Age_all,[All],1470.00000000,5.60320183,33.92864617,45.19183473,
EU,Europe,CHE,Switzerland,1976,All,Age_all,[All],3552.00000000,6.22121026,47.01801977,56.30230789,
EU,Europe,CHE,Switzerland,1976,Male,Age_all,[All],1812.00000000,6.00119229,59.51847002,58.95175196,
EU,Europe,CHE,Switzerland,1976,Female,Age_all,[All],1740.00000000,6.46816103,38.19260817,53.78504529,
EU,Europe,CHE,Switzerland,1977,All,Age_all,[All],2434.00000000,4.37313594,33.11153531,38.70618917,
EU,Europe,CHE,Switzerland,1977,Male,Age_all,[All],1259.00000000,4.25639812,41.28557720,41.11691705,
EU,Europe,CHE,Switzerland,1977,Female,Age_all,[All],1175.00000000,4.50554086,27.25326935,36.41829903,
EU,Europe,CHE,Switzerland,1978,All,Age_all,[All],2556.00000000,4.42842787,32.90095505,40.63399202,
EU,Europe,CHE,Switzerland,1978,Male,Age_all,[All],1259.00000000,4.12381264,40.43570045,41.12228900,
EU,Europe,CHE,Switzerland,1978,Female,Age_all,[All],1297.00000000,4.77048698,27.35918246,40.17096664,
EU,Europe,CHE,Switzerland,1979,All,Age_all,[All],2357.00000000,4.10241236,29.59177838,37.39607793,
EU,Europe,CHE,Switzerland,1979,Male,Age_all,[All],1246.00000000,4.13362970,38.80000225,40.62601891,
EU,Europe,CHE,Switzerland,1979,Female,Age_all,[All],1111.00000000,4.06795797,23.59437274,34.33463131,
EU,Europe,CHE,Switzerland,1980,All,Age_all,[All],2496.00000000,4.22356465,30.17489058,39.45184693,
EU,Europe,CHE,Switzerland,1980,Male,Age_all,[All],1213.00000000,3.93231108,37.09654177,39.40230632,
EU,Europe,CHE,Switzerland,1980,Female,Age_all,[All],1283.00000000,4.54159292,25.74225157,39.49879934,
EU,Europe,CHE,Switzerland,1981,All,Age_all,[All],2401.00000000,4.01753593,27.89718956,37.73318037,
EU,Europe,CHE,Switzerland,1981,Male,Age_all,[All],1211.00000000,3.88141026,36.03621269,39.10109457,
EU,Europe,CHE,Switzerland,1981,Female,Age_all,[All],1190.00000000,4.16622904,22.27911594,36.43600735,
EU,Europe,CHE,Switzerland,1982,All,Age_all,[All],1643.00000000,2.77515033,20.06193836,25.65704202,
EU,Europe,CHE,Switzerland,1982,Male,Age_all,[All],828.00000000,2.69268293,25.21423179,26.55037517,
EU,Europe,CHE,Switzerland,1982,Female,Age_all,[All],815.00000000,2.86427216,16.37644163,24.80898603,
EU,Europe,CHE,Switzerland,1983,All,Age_all,[All],2450.00000000,4.03252354,27.10980648,38.16912819,
EU,Europe,CHE,Switzerland,1983,Male,Age_all,[All],1124.00000000,3.55493706,32.72130583,35.95994497,
EU,Europe,CHE,Switzerland,1983,Female,Age_all,[All],1326.00000000,4.55075846,23.15945683,40.26601075,
EU,Europe,CHE,Switzerland,1984,All,Age_all,[All],1755.00000000,2.99477834,19.67602826,27.24351511,
EU,Europe,CHE,Switzerland,1984,Male,Age_all,[All],831.00000000,2.72852640,23.53561588,26.48352349,
EU,Europe,CHE,Switzerland,1984,Female,Age_all,[All],924.00000000,3.28288211,17.35640640,27.96525529,
EU,Europe,CHE,Switzerland,1985,All,Age_all,[All],2182.00000000,3.66211839,23.12893732,33.72332040,
EU,Europe,CHE,Switzerland,1985,Male,Age_all,[All],1013.00000000,3.27471391,28.21560114,32.13017001,
EU,Europe,CHE,Switzerland,1985,Female,Age_all,[All],1169.00000000,4.08042166,19.55171208,35.23737754,
EU,Europe,CHE,Switzerland,1986,All,Age_all,[All],2987.00000000,4.96963647,29.04997140,45.92487815,
EU,Europe,CHE,Switzerland,1986,Male,Age_all,[All],1433.00000000,4.64054404,37.60556230,45.20362134,
EU,Europe,CHE,Switzerland,1986,Female,Age_all,[All],1554.00000000,5.31736527,22.77101331,46.61067786,
EU,Europe,CHE,Switzerland,1987,All,Age_all,[All],2303.00000000,3.86987280,23.32190734,35.18662817,
EU,Europe,CHE,Switzerland,1987,Male,Age_all,[All],1126.00000000,3.66297983,29.98990857,35.28784982,
EU,Europe,CHE,Switzerland,1987,Female,Age_all,[All],1177.00000000,4.09092489,18.44602534,35.09033451,
EU,Europe,CHE,Switzerland,1988,All,Age_all,[All],2686.00000000,4.42883525,25.80836468,40.73770740,
EU,Europe,CHE,Switzerland,1988,Male,Age_all,[All],1335.00000000,4.26749353,33.93854025,41.51894010,
EU,Europe,CHE,Switzerland,1988,Female,Age_all,[All],1351.00000000,4.60071514,19.90498182,39.99407934,
EU,Europe,CHE,Switzerland,1989,All,Age_all,[All],2920.00000000,4.79616307,27.92832193,43.93025320,
EU,Europe,CHE,Switzerland,1989,Male,Age_all,[All],1459.00000000,4.65405595,36.58112492,44.98643315,
EU,Europe,CHE,Switzerland,1989,Female,Age_all,[All],1461.00000000,4.94700843,21.36772913,42.92387696,
EU,Europe,CHE,Switzerland,1990,All,Age_all,[All],4088.00000000,6.41365569,35.66171258,60.90402551,
EU,Europe,CHE,Switzerland,1990,Male,Age_all,[All],1899.00000000,5.84451557,45.17804924,57.93343299,
EU,Europe,CHE,Switzerland,1990,Female,Age_all,[All],2189.00000000,7.00547253,28.53559836,63.73933553,
EU,Europe,CHE,Switzerland,1991,All,Age_all,[All],3306.00000000,5.27828336,30.22492686,48.67276180,
EU,Europe,CHE,Switzerland,1991,Male,Age_all,[All],1663.00000000,5.18456167,39.84466657,50.08734414,
EU,Europe,CHE,Switzerland,1991,Female,Age_all,[All],1643.00000000,5.37666078,22.84503809,47.32006567,
EU,Europe,CHE,Switzerland,1992,All,Age_all,[All],3686.00000000,5.91634297,32.54909464,53.61142624,
EU,Europe,CHE,Switzerland,1992,Male,Age_all,[All],1790.00000000,5.65203663,41.88084317,53.30871404,
EU,Europe,CHE,Switzerland,1992,Female,Age_all,[All],1896.00000000,6.18960564,25.12743215,53.90038663,
EU,Europe,CHE,Switzerland,1993,All,Age_all,[All],4025.00000000,6.43876376,34.05894902,58.01132842,
EU,Europe,CHE,Switzerland,1993,Male,Age_all,[All],1938.00000000,6.14457831,43.80934189,57.18669775,
EU,Europe,CHE,Switzerland,1993,Female,Age_all,[All],2087.00000000,6.73834431,26.39890962,58.79867020,
EU,Europe,CHE,Switzerland,1994,All,Age_all,[All],3809.00000000,6.14483682,32.31747609,54.46252395,
EU,Europe,CHE,Switzerland,1994,Male,Age_all,[All],1924.00000000,6.16113744,43.18759319,56.32153626,
EU,Europe,CHE,Switzerland,1994,Female,Age_all,[All],1885.00000000,6.12828766,23.70495725,52.68748078,
EU,Europe,CHE,Switzerland,1995,All,Age_all,[All],2829.00000000,4.46291943,25.40992054,40.18066385,
EU,Europe,CHE,Switzerland,1995,Male,Age_all,[All],1453.00000000,4.59490228,33.16521056,42.25556913,
EU,Europe,CHE,Switzerland,1995,Female,Age_all,[All],1376.00000000,4.33153902,19.16363328,38.19993893,
EU,Europe,CHE,Switzerland,1996,All,Age_all,[All],2593.00000000,4.13932921,22.29168399,36.66676094,
EU,Europe,CHE,Switzerland,1996,Male,Age_all,[All],1250.00000000,4.06187041,28.24953527,36.19830882,
EU,Europe,CHE,Switzerland,1996,Female,Age_all,[All],1343.00000000,4.21412658,17.29784314,37.11380092,
EU,Europe,CHE,Switzerland,1997,All,Age_all,[All],3100.00000000,4.93002545,24.18630117,43.73033898,
EU,Europe,CHE,Switzerland,1997,Male,Age_all,[All],1378.00000000,4.49152542,28.95573772,39.81048131,
EU,Europe,CHE,Switzerland,1997,Female,Age_all,[All],1722.00000000,5.34782609,21.02514207,47.47070986,
EU,Europe,CHE,Switzerland,1998,All,Age_all,[All],3025.00000000,4.83481708,22.72766908,42.41513608,
EU,Europe,CHE,Switzerland,1998,Male,Age_all,[All],1325.00000000,4.27198865,27.99344952,38.00057876,
EU,Europe,CHE,Switzerland,1998,Female,Age_all,[All],1700.00000000,5.38810180,18.33473151,46.63796511,
EU,Europe,CHE,Switzerland,1999,All,Age_all,[All],3082.00000000,4.93127890,22.42584041,43.00422312,
EU,Europe,CHE,Switzerland,1999,Male,Age_all,[All],1351.00000000,4.43969767,27.57503619,38.54397908,
EU,Europe,CHE,Switzerland,1999,Female,Age_all,[All],1731.00000000,5.39773613,18.68799409,47.27375711,
EU,Europe,CHE,Switzerland,2000,All,Age_all,[All],3246.00000000,5.18986330,23.69089432,45.02678719,
EU,Europe,CHE,Switzerland,2000,Male,Age_all,[All],1431.00000000,4.70553418,28.56466912,40.57234508,
EU,Europe,CHE,Switzerland,2000,Female,Age_all,[All],1815.00000000,5.64822307,20.29852543,49.29374154,
EU,Europe,CHE,Switzerland,2001,All,Age_all,[All],2406.00000000,3.92604801,18.86601597,33.13894847,
EU,Europe,CHE,Switzerland,2001,Male,Age_all,[All],1148.00000000,3.83677016,23.71462948,32.30030505,
EU,Europe,CHE,Switzerland,2001,Female,Age_all,[All],1258.00000000,4.01122377,15.33724997,33.94318645,
EU,Europe,CHE,Switzerland,2002,All,Age_all,[All],2644.00000000,4.28053361,19.40025524,36.15057617,
EU,Europe,CHE,Switzerland,2002,Male,Age_all,[All],1199.00000000,4.03337034,23.48136964,33.53818948,
EU,Europe,CHE,Switzerland,2002,Female,Age_all,[All],1445.00000000,4.50984676,16.41653563,38.64851622,
EU,Europe,CHE,Switzerland,2003,All,Age_all,[All],2634.00000000,4.17631203,18.49187348,35.89043851,
EU,Europe,CHE,Switzerland,2003,Male,Age_all,[All],1187.00000000,3.91943206,22.59080586,33.07986963,
EU,Europe,CHE,Switzerland,2003,Female,Age_all,[All],1447.00000000,4.41360378,15.37398393,38.57929031,
EU,Europe,CHE,Switzerland,2004,All,Age_all,[All],2419.00000000,4.01960784,17.44245119,32.73508023,
EU,Europe,CHE,Switzerland,2004,Male,Age_all,[All],1075.00000000,3.70804733,20.82097417,29.73623544,
EU,Europe,CHE,Switzerland,2004,Female,Age_all,[All],1344.00000000,4.30921158,14.82320458,35.60728975,
EU,Europe,CHE,Switzerland,2005,All,Age_all,[All],2606.00000000,4.26346443,17.79294764,35.04046461,
EU,Europe,CHE,Switzerland,2005,Male,Age_all,[All],1160.00000000,3.90467214,21.54761095,31.86287975,
EU,Europe,CHE,Switzerland,2005,Female,Age_all,[All],1446.00000000,4.60275019,14.96084500,38.08755185,
EU,Europe,CHE,Switzerland,2006,All,Age_all,[All],2331.00000000,3.86676177,16.41155450,31.14671627,
EU,Europe,CHE,Switzerland,2006,Male,Age_all,[All],1080.00000000,3.69711078,19.60730125,29.46045629,
EU,Europe,CHE,Switzerland,2006,Female,Age_all,[All],1251.00000000,4.02626243,14.14077160,32.76581167,
EU,Europe,CHE,Switzerland,2007,All,Age_all,[All],2353.00000000,3.85175727,16.18593680,31.16095274,
EU,Europe,CHE,Switzerland,2007,Male,Age_all,[All],1086.00000000,3.67587327,19.16298983,29.32609128,
EU,Europe,CHE,Switzerland,2007,Female,Age_all,[All],1267.00000000,4.01648439,14.06843601,32.92679441,
EU,Europe,CHE,Switzerland,2008,All,Age_all,[All],2243.00000000,3.66305750,15.21473423,29.32917137,
EU,Europe,CHE,Switzerland,2008,Male,Age_all,[All],1030.00000000,3.49460541,17.45513033,27.41662219,
EU,Europe,CHE,Switzerland,2008,Female,Age_all,[All],1213.00000000,3.81938978,13.80794140,31.17585935,
EU,Europe,CHE,Switzerland,2009,All,Age_all,[All],2508.00000000,4.01723503,16.84474137,32.38706625,
EU,Europe,CHE,Switzerland,2009,Male,Age_all,[All],1156.00000000,3.85179262,20.05129961,30.35219309,
EU,Europe,CHE,Switzerland,2009,Female,Age_all,[All],1352.00000000,4.17039390,14.33358474,34.35648050,
EU,Europe,CHE,Switzerland,2010,All,Age_all,[All],2219.00000000,3.54195598,14.64157683,28.35815364,
EU,Europe,CHE,Switzerland,2010,Male,Age_all,[All],1031.00000000,3.40455041,17.12698502,26.77207229,
EU,Europe,CHE,Switzerland,2010,Female,Age_all,[All],1188.00000000,3.67051845,12.81943231,29.89520071,
EU,Europe,CHE,Switzerland,2011,All,Age_all,[All],2335.00000000,3.76073056,14.84586483,29.51064898,
EU,Europe,CHE,Switzerland,2011,Male,Age_all,[All],1075.00000000,3.57237804,17.52015031,27.56523698,
EU,Europe,CHE,Switzerland,2011,Female,Age_all,[All],1260.00000000,3.93786918,12.73516579,31.40141134,
EU,Europe,CHE,Switzerland,2012,All,Age_all,[All],2429.00000000,3.78508095,14.49363385,30.37441816,
EU,Europe,CHE,Switzerland,2012,Male,Age_all,[All],1103.00000000,3.59318500,16.75559456,27.95668918,
EU,Europe,CHE,Switzerland,2012,Female,Age_all,[All],1326.00000000,3.96104672,12.85545422,32.72884118,
EU,Europe,CHE,Switzerland,2013,All,Age_all,[All],2487.00000000,3.82845092,14.66616778,30.74414364,
EU,Europe,CHE,Switzerland,2013,Male,Age_all,[All],1102.00000000,3.52561026,16.86593929,27.58235755,
EU,Europe,CHE,Switzerland,2013,Female,Age_all,[All],1385.00000000,4.10930453,12.86683243,33.82968111,
EU,Europe,CHE,Switzerland,2014,All,Age_all,[All],2320.00000000,3.63277641,13.66505972,28.27198921,
EU,Europe,CHE,Switzerland,2014,Male,Age_all,[All],1117.00000000,3.61535474,16.83428875,27.52589517,
EU,Europe,CHE,Switzerland,2014,Female,Age_all,[All],1203.00000000,3.64910365,10.96509142,29.00188669,
AS,Asia,SYR,Syrian Arab Republic,1998,All,Age_all,[All],4345.00000000,7.29063543,26.44105440,27.85329436,
AS,Asia,SYR,Syrian Arab Republic,1998,Male,Age_all,[All],2447.00000000,7.27040437,29.99010752,31.04518362,
AS,Asia,SYR,Syrian Arab Republic,1998,Female,Age_all,[All],1898.00000000,7.31688512,23.09548681,24.59336720,
AS,Asia,SYR,Syrian Arab Republic,1999,All,Age_all,[All],4827.00000000,7.82131052,28.36184118,30.14240366,
AS,Asia,SYR,Syrian Arab Republic,1999,Male,Age_all,[All],2655.00000000,7.50317931,31.80644117,32.80476679,
AS,Asia,SYR,Syrian Arab Republic,1999,Female,Age_all,[All],2172.00000000,8.24883218,25.24266690,27.42197111,
AS,Asia,SYR,Syrian Arab Republic,2000,All,Age_all,[All],5079.00000000,8.37082818,29.05067710,30.94904054,
AS,Asia,SYR,Syrian Arab Republic,2000,Male,Age_all,[All],2727.00000000,7.86196160,32.69428081,32.84825839,
AS,Asia,SYR,Syrian Arab Republic,2000,Female,Age_all,[All],2352.00000000,9.04998268,25.99481414,29.00467713,
AS,Asia,SYR,Syrian Arab Republic,2001,All,Age_all,[All],4375.00000000,8.28096608,22.99571752,26.09360381,
AS,Asia,SYR,Syrian Arab Republic,2001,Male,Age_all,[All],2497.00000000,8.29705931,27.40777878,29.38617494,
AS,Asia,SYR,Syrian Arab Republic,2001,Female,Age_all,[All],1878.00000000,8.25966486,18.91318669,22.71033727,
AS,Asia,SYR,Syrian Arab Republic,2002,All,Age_all,[All],4619.00000000,7.91548137,24.91106833,27.03599352,
AS,Asia,SYR,Syrian Arab Republic,2002,Male,Age_all,[All],2582.00000000,7.77593736,28.25564213,29.74778441,
AS,Asia,SYR,Syrian Arab Republic,2002,Female,Age_all,[All],2037.00000000,8.09972564,21.80461240,24.23560290,
AS,Asia,SYR,Syrian Arab Republic,2003,All,Age_all,[All],3811.00000000,7.62230489,23.25317130,21.88316492,
AS,Asia,SYR,Syrian Arab Republic,2003,Male,Age_all,[All],2152.00000000,7.32296594,26.72459148,24.26358279,
AS,Asia,SYR,Syrian Arab Republic,2003,Female,Age_all,[All],1659.00000000,8.04910000,19.97409372,19.41269291,
AS,Asia,SYR,Syrian Arab Republic,2004,All,Age_all,[All],5249.00000000,9.84341303,28.82148484,29.44273909,
AS,Asia,SYR,Syrian Arab Republic,2004,Male,Age_all,[All],2890.00000000,9.44105060,31.50202603,31.77943270,
AS,Asia,SYR,Syrian Arab Republic,2004,Female,Age_all,[All],2359.00000000,10.38566523,26.26240892,27.00971331,
AS,Asia,SYR,Syrian Arab Republic,2005,All,Age_all,[All],4884.00000000,8.58302726,26.59813304,26.59960342,
AS,Asia,SYR,Syrian Arab Republic,2005,Male,Age_all,[All],2852.00000000,8.56045143,30.47508622,30.44314524,
AS,Asia,SYR,Syrian Arab Republic,2005,Female,Age_all,[All],2032.00000000,8.61491500,22.66410441,22.59561576,
AS,Asia,SYR,Syrian Arab Republic,2006,All,Age_all,[All],5282.00000000,9.24072778,27.38340009,27.71356576,
AS,Asia,SYR,Syrian Arab Republic,2006,Male,Age_all,[All],2953.00000000,9.08196217,30.81006801,30.40501373,
AS,Asia,SYR,Syrian Arab Republic,2006,Female,Age_all,[All],2329.00000000,9.45019274,24.03048158,24.91697107,
AS,Asia,SYR,Syrian Arab Republic,2007,All,Age_all,[All],6049.00000000,10.38276691,29.24494565,30.43023799,
AS,Asia,SYR,Syrian Arab Republic,2007,Male,Age_all,[All],3426.00000000,10.09577133,33.04744047,33.90130722,
AS,Asia,SYR,Syrian Arab Republic,2007,Female,Age_all,[All],2623.00000000,10.78314491,25.53689669,26.84075604,
AS,Asia,SYR,Syrian Arab Republic,2008,All,Age_all,[All],5475.00000000,8.16822820,28.32545673,26.49530552,
AS,Asia,SYR,Syrian Arab Republic,2008,Male,Age_all,[All],3108.00000000,7.70603987,32.34542279,29.66697390,
AS,Asia,SYR,Syrian Arab Republic,2008,Female,Age_all,[All],2367.00000000,8.86649685,24.40049769,23.23380620,
AS,Asia,SYR,Syrian Arab Republic,2009,All,Age_all,[All],9812.00000000,15.49197929,63.30214369,46.27020071,
AS,Asia,SYR,Syrian Arab Republic,2009,Male,Age_all,[All],5718.00000000,15.32647153,74.21655081,53.31610708,
AS,Asia,SYR,Syrian Arab Republic,2009,Female,Age_all,[All],4094.00000000,15.72921469,52.72548030,39.06056573,
AS,Asia,SYR,Syrian Arab Republic,2010,All,Age_all,[All],13632.00000000,20.33898305,97.73943721,63.81266937,
AS,Asia,SYR,Syrian Arab Republic,2010,Male,Age_all,[All],8321.00000000,21.77132391,127.02110768,77.15309618,
AS,Asia,SYR,Syrian Arab Republic,2010,Female,Age_all,[All],5311.00000000,18.43841133,70.20585052,50.21039489,
AS,Asia,TJK,Tajikistan,1981,All,Age_all,[All],14414.00000000,45.56057780,222.37211894,354.98965619,
AS,Asia,TJK,Tajikistan,1981,Male,Age_all,[All],7396.00000000,44.26886934,225.39654934,367.96019900,
AS,Asia,TJK,Tajikistan,1981,Female,Age_all,[All],7018.00000000,47.00602813,221.38566917,342.27467811,
AS,Asia,TJK,Tajikistan,1982,All,Age_all,[All],14646.00000000,45.69307085,223.82600875,350.95370459,
AS,Asia,TJK,Tajikistan,1982,Male,Age_all,[All],7658.00000000,45.16928159,232.83492163,370.32738527,
AS,Asia,TJK,Tajikistan,1982,Female,Age_all,[All],6988.00000000,46.28121068,217.45467665,331.92419133,
AS,Asia,TJK,Tajikistan,1985,All,Age_all,[All],12692.00000000,39.64515524,165.74785077,278.44935390,
AS,Asia,TJK,Tajikistan,1985,Male,Age_all,[All],6658.00000000,39.58382878,170.26394717,294.10725329,
AS,Asia,TJK,Tajikistan,1985,Female,Age_all,[All],6034.00000000,39.71304462,162.43461806,262.99960772,
AS,Asia,TJK,Tajikistan,1986,All,Age_all,[All],11968.00000000,37.40818304,150.43930967,254.21100703,
AS,Asia,TJK,Tajikistan,1986,Male,Age_all,[All],6385.00000000,37.68962871,157.53053402,272.93323074,
AS,Asia,TJK,Tajikistan,1986,Female,Age_all,[All],5583.00000000,37.09141642,144.40912452,235.71880937,
AS,Asia,TJK,Tajikistan,1987,All,Age_all,[All],12524.00000000,37.33714933,152.46202033,257.61066316,
AS,Asia,TJK,Tajikistan,1987,Male,Age_all,[All],6698.00000000,37.99421408,159.66274721,277.20067872,
AS,Asia,TJK,Tajikistan,1987,Female,Age_all,[All],5826.00000000,36.60927485,146.75507852,238.25297510,
AS,Asia,TJK,Tajikistan,1988,All,Age_all,[All],13064.00000000,36.97288730,153.76094166,260.65442937,
AS,Asia,TJK,Tajikistan,1988,Male,Age_all,[All],6961.00000000,37.35243615,162.22474154,279.49088573,
AS,Asia,TJK,Tajikistan,1988,Female,Age_all,[All],6103.00000000,36.54928734,146.31792607,242.04806853,
AS,Asia,TJK,Tajikistan,1989,All,Age_all,[All],11870.00000000,35.54424315,137.12150609,230.08334949,
AS,Asia,TJK,Tajikistan,1989,Male,Age_all,[All],6399.00000000,36.06695976,145.60955457,249.62939846,
AS,Asia,TJK,Tajikistan,1989,Female,Age_all,[All],5471.00000000,34.95176643,129.20239581,210.77978117,
AS,Asia,TJK,Tajikistan,1990,All,Age_all,[All],11826.00000000,35.81465778,137.25202537,226.03211009,
AS,Asia,TJK,Tajikistan,1990,Male,Age_all,[All],6357.00000000,35.98845109,146.30062885,244.50000000,
AS,Asia,TJK,Tajikistan,1990,Female,Age_all,[All],5469.00000000,35.61474342,129.26832173,207.78875380,
AS,Asia,TJK,Tajikistan,1991,All,Age_all,[All],11928.00000000,36.07221701,138.06251323,223.27461955,
AS,Asia,TJK,Tajikistan,1991,Male,Age_all,[All],6489.00000000,36.63617886,151.12280604,244.64635802,
AS,Asia,TJK,Tajikistan,1991,Female,Age_all,[All],5439.00000000,35.42168675,127.21029508,202.20082531,
AS,Asia,TJK,Tajikistan,1992,All,Age_all,[All],13057.00000000,35.56021570,142.94115137,235.05373634,
AS,Asia,TJK,Tajikistan,1992,Male,Age_all,[All],7024.00000000,35.49267307,151.09648894,254.14284681,
AS,Asia,TJK,Tajikistan,1992,Female,Age_all,[All],6033.00000000,35.63917769,135.60673214,216.15133818,
AS,Asia,TJK,Tajikistan,1993,All,Age_all,[All],16091.00000000,32.62174107,192.47745905,289.63046961,
AS,Asia,TJK,Tajikistan,1993,Male,Age_all,[All],8649.00000000,29.05664181,204.65946632,312.70110995,
AS,Asia,TJK,Tajikistan,1993,Female,Age_all,[All],7442.00000000,38.04703476,181.36527932,266.75747365,
AS,Asia,TJK,Tajikistan,1994,All,Age_all,[All],13645.00000000,34.16117968,180.09367793,239.89943388,
AS,Asia,TJK,Tajikistan,1994,Male,Age_all,[All],7322.00000000,34.31276067,196.51001481,258.38097255,
AS,Asia,TJK,Tajikistan,1994,Female,Age_all,[All],6323.00000000,33.98731456,165.92501669,221.54870357,
AS,Asia,TJK,Tajikistan,1995,All,Age_all,[All],10611.00000000,30.95932777,167.41539414,184.29874077,
AS,Asia,TJK,Tajikistan,1995,Male,Age_all,[All],5701.00000000,30.55198285,188.22474154,198.57192616,
AS,Asia,TJK,Tajikistan,1995,Female,Age_all,[All],4910.00000000,31.44613808,151.48557593,170.10219990,
AS,Asia,TJK,Tajikistan,1996,All,Age_all,[All],9414.00000000,29.61122295,152.96342193,164.14211422,
AS,Asia,TJK,Tajikistan,1996,Male,Age_all,[All],5206.00000000,29.59804423,174.65614917,181.54364405,
AS,Asia,TJK,Tajikistan,1996,Female,Age_all,[All],4208.00000000,29.62754348,133.57210348,146.74066934,
AS,Asia,TJK,Tajikistan,1997,All,Age_all,[All],8234.00000000,28.67990247,135.50092201,141.41716001,
AS,Asia,TJK,Tajikistan,1997,Male,Age_all,[All],4352.00000000,27.39864014,149.47929950,149.37416960,
AS,Asia,TJK,Tajikistan,1997,Female,Age_all,[All],3882.00000000,30.26664588,124.11486620,133.44787437,
AS,Asia,TJK,Tajikistan,1998,All,Age_all,[All],7064.00000000,25.78384495,117.74667906,118.95041415,
AS,Asia,TJK,Tajikistan,1998,Male,Age_all,[All],3805.00000000,25.57811240,127.98152588,127.99467165,
AS,Asia,TJK,Tajikistan,1998,Female,Age_all,[All],3259.00000000,26.02827250,108.27919357,109.88495965,
AS,Asia,TJK,Tajikistan,1999,All,Age_all,[All],5575.00000000,21.86703275,98.91201053,91.93527295,
AS,Asia,TJK,Tajikistan,1999,Male,Age_all,[All],3059.00000000,22.16506050,110.04862159,100.73434979,
AS,Asia,TJK,Tajikistan,1999,Female,Age_all,[All],2516.00000000,21.51530700,88.77914516,83.10901716,
AS,Asia,TJK,Tajikistan,2000,All,Age_all,[All],5310.00000000,20.50272211,97.15816377,85.80615856,
AS,Asia,TJK,Tajikistan,2000,Male,Age_all,[All],2911.00000000,21.08198146,108.75566943,93.90761826,
AS,Asia,TJK,Tajikistan,2000,Female,Age_all,[All],2399.00000000,19.84120420,86.83981923,77.67494509,
AS,Asia,TJK,Tajikistan,2001,All,Age_all,[All],5286.00000000,19.77035569,92.61565351,83.73520476,
AS,Asia,TJK,Tajikistan,2001,Male,Age_all,[All],2800.00000000,19.64636542,102.40926512,88.52044712,
AS,Asia,TJK,Tajikistan,2001,Female,Age_all,[All],2486.00000000,19.91189427,84.61236597,78.92950509,
AS,Asia,TJK,Tajikistan,2002,All,Age_all,[All],4454.00000000,16.35695924,76.99348046,69.15065637,
AS,Asia,TJK,Tajikistan,2002,Male,Age_all,[All],2377.00000000,16.45096546,83.16635383,73.62194250,
