DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LT,2024,3225.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1979,3437.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1980,3493.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1981,3283.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1982,3096.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1983,3198.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1984,3384.76,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1985,3545.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1986,3452.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1987,3524.11,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1988,2975.56,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1989,2879.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1990,2926.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1991,3291.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1992,3017.98,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1993,3168.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1994,2881.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1995,3051.64,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1996,3547.24,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1997,3012.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1998,3032.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,1999,2873.82,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2000,2730.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2001,2989.14,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2002,2784.61,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2003,2893.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2004,3081.54,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2005,2958.31,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2006,2833.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2007,2643.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2008,2912.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2009,2869.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2010,3344.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2011,2633.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2012,2921.04,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2013,3204.69,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2014,2515.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2015,2850.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2016,2962.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2017,2871.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2018,2666.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2019,2753.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2020,2563.11,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2021,3173.52,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2022,2785.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2023,2732.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LU,2024,2742.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1979,4627.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1980,4817.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1981,4400.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1982,4306.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1983,4001.69,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1984,4287.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1985,4945.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1986,4484.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1987,5057.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1988,4295.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1989,3732.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1990,3762.31,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1991,4020.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1992,4031.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1993,4408.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1994,4399.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1995,4110.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1996,4707.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1997,4284.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1998,4269.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,1999,3972.04,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2000,3732.08,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2001,4180.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2002,4057.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2003,4244.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2004,4206.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2005,4181.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2006,4013.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2007,3900.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2008,3727.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2009,4150.44,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2010,4635.98,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2011,3937.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2012,4322.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2013,4036.79,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2014,3939.85,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2015,3657.39,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2016,4002.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2017,3997.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2018,3862.19,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2019,3622.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2020,3402.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2021,4143.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2022,4011.58,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2023,3755.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,LV,2024,3437.55,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1979,596.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1980,731.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1981,695.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1982,682.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1983,674.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1984,660.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1985,532.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1986,633.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1987,652.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1988,562.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1989,491.21,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1990,472.50,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1991,624.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1992,628.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1993,638.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1994,469.26,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1995,497.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1996,465.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1997,489.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1998,571.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,1999,554.91,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2000,512.79,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2001,419.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2002,449.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2003,646.01,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2004,550.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2005,713.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2006,506.75,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2007,367.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2008,345.03,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2009,534.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2010,402.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2011,549.19,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2012,662.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2013,460.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2014,374.61,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2015,543.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2016,322.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2017,534.15,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2018,365.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2019,515.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2020,401.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2021,465.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2022,543.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2023,392.62,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,MT,2024,292.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1979,3451.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1980,3229.78,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1981,3146.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1982,2949.30,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1983,2972.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1984,3168.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1985,3416.11,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1986,3330.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1987,3381.93,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1988,2772.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1989,2620.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1990,2582.06,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1991,3022.80,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1992,2718.02,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1993,2967.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1994,2745.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1995,2822.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1996,3452.64,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1997,2871.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1998,2662.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,1999,2551.85,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2000,2496.48,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2001,2728.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2002,2594.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2003,2762.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2004,2772.07,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2005,2650.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2006,2566.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2007,2424.77,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2008,2697.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2009,2727.14,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2010,3311.71,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2011,2516.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2012,2817.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2013,3012.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2014,2282.08,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2015,2625.49,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2016,2679.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2017,2538.98,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2018,2528.64,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2019,2514.41,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2020,2386.53,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2021,2722.19,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2022,2395.81,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2023,2318.86,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NL,2024,2273.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1979,6158.48,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1980,6055.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1981,6250.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1982,5733.90,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1983,5686.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1984,5649.46,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1985,6272.72,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1986,5977.18,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1987,6144.35,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1988,5721.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1989,5292.45,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1990,5196.17,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1991,5504.97,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1992,5485.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1993,5795.22,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1994,5807.65,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1995,5763.87,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1996,5956.00,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1997,5534.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1998,5783.77,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,1999,5563.16,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2000,5334.50,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2001,5760.83,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2002,5474.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2003,5387.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2004,5431.36,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2005,5365.38,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2006,5228.95,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2007,5404.05,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2008,5450.10,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2009,5527.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2010,6205.66,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2011,5198.77,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2012,5783.70,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2013,5492.84,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2014,5136.42,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2015,5264.25,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2016,5371.01,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2017,5513.51,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2018,5420.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2019,5509.44,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2020,5088.94,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2021,5539.23,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2022,5294.85,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2023,5586.96,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,NO,2024,5132.79,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1979,3934.92,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1980,4169.29,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1981,3753.83,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1982,3545.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1983,3371.61,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1984,3723.89,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1985,4105.47,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1986,3874.13,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1987,4177.09,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1988,3572.60,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1989,3206.73,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1990,3192.33,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1991,3697.57,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1992,3518.67,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1993,3702.40,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1994,3458.68,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1995,3626.12,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1996,4151.88,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1997,3693.19,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1998,3563.27,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,1999,3330.74,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2000,3104.32,,
ESTAT:NRG_CHDD_A(1.0),28/03/25 23:00:00,A,NR,HDD,PL,2001,3588.96,,
